year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12221	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	-	77	 	 	1,016	342	2,825	0.239	955	115	151	1,295	57	19	222	25	1,261.0	12	 
2016	12221	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	-	77	 	 	859	463	2,803	0.141	815	57	139	1,228	114	23	235	28	1,056.5	32	 
2016	12221	2	Abilene Christian	-	Totals	-	-	-	-	-	80	 	 	941	492	2,873	0.156	860	87	155	1,100	104	30	270	39	1,193.0	29	 
2016	12221	2	Abilene Christian	-	Opponent Totals	-	-	-	-	-	80	 	 	1,087	427	2,822	0.234	999	103	136	1,207	87	43	283	43	1,374.5	17	 
2016	12221	721	Air Force	-	Totals	-	-	-	-	-	81	 	 	1,025	456	2,654	0.214	954	108	194	939	97	40	259	39	1,302.5	51	 
2016	12221	721	Air Force	-	Opponent Totals	-	-	-	-	-	81	 	 	974	412	2,450	0.229	904	97	133	962	108	27	366	46	1,281.0	34	 
2016	12221	5	Akron	-	Totals	-	-	-	-	-	82	 	 	939	435	2,675	0.188	874	142	162	1,021	130	36	200	17	1,217.0	10	 
2016	12221	5	Akron	-	Opponent Totals	-	-	-	-	-	82	 	 	1,003	402	2,628	0.229	927	130	189	1,087	142	43	254	35	1,303.0	18	 
2016	12221	8	Alabama	-	Totals	-	-	-	-	-	77	 	 	1,054	470	2,746	0.213	976	91	169	1,077	74	54	217	57	1,307.5	23	 
2016	12221	8	Alabama	-	Opponent Totals	-	-	-	-	-	77	 	 	944	389	2,564	0.216	877	74	162	1,058	90	49	310	44	1,222.0	16	 
2016	12221	6	Alabama A&M	-	Totals	-	-	-	-	-	66	 	 	661	379	2,118	0.133	617	62	100	864	131	29	145	9	824.5	24	 
2016	12221	6	Alabama A&M	-	Opponent Totals	-	-	-	-	-	66	 	 	914	309	2,250	0.269	850	131	125	945	62	37	150	16	1,157.0	24	 
2016	12221	7	Alabama St.	-	Totals	-	-	-	-	-	84	 	 	925	441	2,544	0.190	832	95	142	972	134	45	304	38	1,217.0	38	 
