year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2015	11760	30123	Academy of Art	-	Totals	-	-	-	-	-	104	 	 	1,313	555	3,954	0.192	1,240	165	179	1,812	167	22	290	52	1,645.0	20	 
2015	11760	30123	Academy of Art	-	Opponent Totals	-	-	-	-	-	104	 	 	1,354	500	3,891	0.219	1,280	167	193	1,818	165	31	373	59	1,738.5	35	 
2015	11760	929	Adams St.	-	Totals	-	-	-	-	-	100	 	 	1,212	631	3,510	0.166	1,137	89	98	1,371	90	85	304	33	1,538.0	8	 
2015	11760	929	Adams St.	-	Opponent Totals	-	-	-	-	-	100	 	 	1,293	632	3,547	0.186	1,234	90	145	1,404	89	62	336	39	1,613.0	23	 
2015	11760	3	Adelphi	-	Totals	-	-	-	-	-	114	 	 	1,341	568	3,794	0.204	1,226	180	280	1,643	140	74	321	33	1,755.5	42	 
2015	11760	3	Adelphi	-	Opponent Totals	-	-	-	-	-	114	 	 	1,268	613	3,846	0.170	1,166	140	197	1,628	179	47	223	40	1,566.5	45	 
2015	11760	10	Ala.-Huntsville	-	Totals	-	-	-	-	-	106	 	 	1,295	530	3,793	0.202	1,213	140	123	1,583	161	43	284	38	1,620.0	45	 
2015	11760	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	-	106	 	 	1,387	597	3,820	0.207	1,315	161	183	1,647	139	62	333	61	1,776.5	58	 
2015	11760	11	Alas. Anchorage	-	Totals	-	-	-	-	-	99	 	 	1,300	520	3,592	0.217	1,227	148	201	1,623	93	39	362	58	1,668.0	31	 
2015	11760	11	Alas. Anchorage	-	Opponent Totals	-	-	-	-	-	99	 	 	1,087	578	3,548	0.143	1,002	93	178	1,564	148	41	242	26	1,342.0	37	 
2015	11760	12	Alas. Fairbanks	-	Totals	-	-	-	-	-	85	 	 	970	512	2,922	0.157	921	86	172	1,096	151	22	176	27	1,166.0	37	 
2015	11760	12	Alas. Fairbanks	-	Opponent Totals	-	-	-	-	-	85	 	 	1,124	348	2,716	0.286	1,047	151	135	1,259	85	17	308	28	1,446.0	25	 
2015	11760	13	Albany St. (GA)	-	Totals	-	-	-	-	-	91	 	 	909	528	2,918	0.131	821	125	138	1,146	130	47	160	47	1,161.0	67	 
2015	11760	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	-	91	 	 	940	428	2,646	0.193	820	130	191	1,053	125	90	170	91	1,245.0	48	 
2015	11760	934	Alderson Broaddus	-	Totals	-	-	-	-	-	124	 	 	1,403	683	4,333	0.166	1,305	234	213	1,855	217	50	244	61	1,809.0	76	 
2015	11760	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	-	124	 	 	1,437	591	4,219	0.201	1,322	216	191	1,930	232	72	297	36	1,873.5	62	 
2015	11760	22	American Int'l	-	Totals	-	-	-	-	-	112	 	 	1,150	725	3,938	0.108	1,055	145	222	1,686	215	35	182	38	1,421.0	90	 
2015	11760	22	American Int'l	-	Opponent Totals	-	-	-	-	-	112	 	 	1,218	506	3,668	0.194	1,102	215	232	1,666	145	58	349	51	1,665.5	62	 
2015	11760	13028	Anderson (SC)	-	Totals	-	-	-	-	-	124	 	 	1,550	526	4,551	0.225	1,435	176	164	2,175	154	62	406	64	1,991.0	60	 
2015	11760	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	-	124	 	 	1,549	725	4,787	0.172	1,434	154	225	2,174	176	45	281	75	1,888.5	64	 
2015	11760	25	Angelo St.	-	Totals	-	-	-	-	-	111	 	 	1,574	678	4,717	0.190	1,489	125	144	2,346	98	19	385	37	1,910.5	50	 
2015	11760	25	Angelo St.	-	Opponent Totals	-	-	-	-	-	111	 	 	1,302	653	4,616	0.141	1,219	98	138	2,112	125	33	449	22	1,657.5	53	 
2015	11760	30105	Ark.-Fort Smith	-	Totals	-	-	-	-	-	119	 	 	1,708	541	4,984	0.234	1,580	165	140	2,583	106	61	313	36	2,090.5	44	 
2015	11760	30105	Ark.-Fort Smith	-	Opponent Totals	-	-	-	-	-	119	 	 	1,363	651	4,922	0.145	1,279	107	163	2,363	165	41	261	44	1,641.5	72	 
2015	11760	8411	Ark.-Monticello	-	Totals	-	-	-	-	-	107	 	 	1,168	617	3,950	0.139	1,071	152	145	1,774	121	45	324	42	1,527.0	87	 
2015	11760	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	-	107	 	 	1,174	668	3,889	0.130	1,096	121	176	1,832	139	49	264	42	1,476.0	46	 
2015	11760	947	Arkansas Tech	-	Totals	-	-	-	-	-	129	 	 	1,799	690	4,761	0.233	1,695	213	246	2,099	114	62	299	54	2,223.5	30	 
2015	11760	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	-	129	 	 	1,410	688	4,559	0.158	1,289	115	169	1,913	212	45	378	55	1,759.0	54	 
2015	11760	33	Armstrong	-	Totals	-	-	-	-	-	114	 	 	1,586	502	3,731	0.291	1,486	204	220	1,677	134	64	238	33	1,973.0	40	 
2015	11760	33	Armstrong	-	Opponent Totals	-	-	-	-	-	114	 	 	1,150	587	3,669	0.153	1,083	134	195	1,383	204	53	268	60	1,471.0	68	 
2015	11760	35	Ashland	-	Totals	-	-	-	-	-	88	 	 	1,015	549	3,059	0.152	949	111	192	1,228	123	44	279	39	1,309.5	71	 
2015	11760	35	Ashland	-	Opponent Totals	-	-	-	-	-	88	 	 	1,017	486	2,939	0.181	944	124	189	1,297	111	36	235	28	1,294.5	40	 
2015	11760	36	Assumption	-	Totals	-	-	-	-	-	84	 	 	860	431	2,833	0.151	804	124	139	1,242	203	19	206	30	1,106.0	25	 
2015	11760	36	Assumption	-	Opponent Totals	-	-	-	-	-	84	 	 	1,040	479	3,013	0.186	947	203	141	1,341	124	29	176	35	1,360.0	41	 
2015	11760	41	Augustana (SD)	-	Totals	-	-	-	-	-	108	 	 	1,467	539	4,142	0.224	1,396	124	160	1,833	112	47	421	48	1,848.5	28	 
2015	11760	41	Augustana (SD)	-	Opponent Totals	-	-	-	-	-	108	 	 	1,425	639	4,167	0.189	1,381	112	137	1,862	124	39	288	49	1,720.0	31	 
2015	11760	30146	Azusa Pacific	-	Totals	-	-	-	-	-	110	 	 	1,393	633	3,966	0.192	1,319	149	178	1,748	151	39	250	40	1,706.0	47	 
2015	11760	30146	Azusa Pacific	-	Opponent Totals	-	-	-	-	-	110	 	 	1,296	568	3,843	0.189	1,227	151	202	1,606	149	48	397	62	1,693.5	44	 
2015	11760	2685	BYU-Hawaii	-	Totals	-	-	-	-	-	98	 	 	1,343	434	3,731	0.244	1,280	132	143	1,743	93	34	297	29	1,657.5	19	 
2015	11760	2685	BYU-Hawaii	-	Opponent Totals	-	-	-	-	-	98	 	 	1,137	570	3,822	0.148	1,059	93	155	1,597	132	47	242	45	1,398.0	18	 
2015	11760	49	Barry	-	Totals	-	-	-	-	-	102	 	 	1,238	525	3,395	0.210	1,154	151	234	1,519	147	42	292	43	1,577.0	47	 
2015	11760	49	Barry	-	Opponent Totals	-	-	-	-	-	102	 	 	1,176	581	3,518	0.169	1,088	146	203	1,396	151	42	282	47	1,505.0	39	 
2015	11760	15646	Barton	-	Totals	-	-	-	-	-	96	 	 	1,006	560	3,249	0.137	923	153	167	1,398	189	43	286	46	1,345.0	59	 
2015	11760	15646	Barton	-	Opponent Totals	-	-	-	-	-	96	 	 	1,150	517	3,272	0.193	1,067	189	177	1,517	153	44	253	50	1,509.5	42	 
2015	11760	52	Bellarmine	-	Totals	-	-	-	-	-	94	 	 	1,129	551	3,668	0.158	1,034	126	179	1,579	128	30	246	35	1,408.0	38	 
2015	11760	52	Bellarmine	-	Opponent Totals	-	-	-	-	-	94	 	 	1,181	504	3,474	0.195	1,103	129	190	1,694	126	27	306	40	1,490.0	52	 
2015	11760	2683	Belmont Abbey	-	Totals	-	-	-	-	-	111	 	 	1,265	571	3,652	0.190	1,169	176	165	1,567	233	54	153	33	1,571.5	30	 
2015	11760	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	-	111	 	 	1,322	618	3,733	0.189	1,243	233	213	1,609	176	75	213	49	1,736.5	28	 
2015	11760	54	Bemidji St.	-	Totals	-	-	-	-	-	102	 	 	1,195	516	3,561	0.191	1,123	136	194	1,510	156	37	264	26	1,500.0	32	 
2015	11760	54	Bemidji St.	-	Opponent Totals	-	-	-	-	-	102	 	 	1,359	509	3,616	0.235	1,278	156	171	1,608	136	33	304	24	1,700.0	27	 
2015	11760	55	Benedict	-	Totals	-	-	-	-	-	115	 	 	1,205	638	3,492	0.162	1,044	223	206	1,474	179	60	123	80	1,549.5	78	 
2015	11760	55	Benedict	-	Opponent Totals	-	-	-	-	-	115	 	 	1,065	550	3,340	0.154	956	181	217	1,451	226	107	185	85	1,445.5	100	 
2015	11760	56	Bentley	-	Totals	-	-	-	-	-	117	 	 	1,279	650	4,090	0.154	1,203	185	161	1,849	171	63	277	49	1,665.5	62	 
2015	11760	56	Bentley	-	Opponent Totals	-	-	-	-	-	117	 	 	1,364	667	4,138	0.168	1,252	171	223	1,882	185	74	310	35	1,764.0	74	 
2015	11760	30134	Black Hills St.	-	Totals	-	-	-	-	-	102	 	 	1,130	589	3,779	0.143	1,060	90	134	1,708	129	138	240	46	1,478.0	11	 
2015	11760	30134	Black Hills St.	-	Opponent Totals	-	-	-	-	-	102	 	 	1,408	658	4,067	0.184	1,323	129	190	1,839	90	65	256	53	1,730.0	10	 
2015	11760	984	Bloomfield	-	Totals	-	-	-	-	-	112	 	 	1,204	626	3,893	0.148	1,087	178	142	1,673	185	50	247	46	1,555.5	27	 
2015	11760	984	Bloomfield	-	Opponent Totals	-	-	-	-	-	112	 	 	1,382	649	3,985	0.184	1,273	185	200	1,792	178	44	222	48	1,722.0	50	 
2015	11760	985	Bluefield St.	-	Totals	-	-	-	-	-	107	 	 	1,083	588	3,099	0.160	936	207	242	1,202	163	87	231	150	1,492.5	87	 
2015	11760	985	Bluefield St.	-	Opponent Totals	-	-	-	-	-	107	 	 	999	560	3,041	0.144	864	164	188	1,301	199	77	178	78	1,329.0	36	 
